,X,Y,Z,Clusters,Cells
7580,560.7142857142857,631.6507936507936,94.19047619047619,4,Potentially fibroblasts (fibronectin)
7581,559.1416666666667,698.8583333333333,92.5,9,Potentially fibroblasts (fibronectin)
7582,557.7758620689655,348.51724137931035,91.17241379310344,9,Potentially fibroblasts (fibronectin)
7583,557.7777777777778,690.936507936508,90.76190476190476,2,Potentially fibroblasts (fibronectin)
7584,557.75,369.0,92.0,16,Macrophages (CD68)
7585,555.645390070922,499.2198581560284,89.7163120567376,6,"Breast cancer cells (PanCK, GATA3)"
7586,552.2321428571429,811.2589285714286,94.83928571428571,5,Unknown
7587,554.1282051282051,410.9230769230769,93.33333333333331,2,Potentially fibroblasts (fibronectin)
7588,552.6031746031746,371.5238095238095,90.73015873015873,8,Unknown
7589,551.3380281690141,424.4084507042253,90.70422535211267,2,Potentially fibroblasts (fibronectin)
7590,550.7094017094017,277.2735042735043,93.0940170940171,1,Unknown
7591,551.0285714285715,833.1714285714286,92.51428571428572,1,Unknown
7592,551.4473684210526,291.8157894736842,92.0,1,Unknown
7593,550.6060606060606,679.4242424242424,92.0,9,Potentially fibroblasts (fibronectin)
7594,549.5748031496063,456.503937007874,90.39370078740158,4,Potentially fibroblasts (fibronectin)
7595,549.6516853932584,263.4719101123595,92.0,5,Unknown
7596,549.4573643410853,562.4961240310078,91.16279069767444,10,"Potentially breast cancer (PanCK, GATA3)"
7597,548.0769230769231,748.7884615384615,92.0,0,Some T cells (CD3)
7598,547.6632653061224,845.7448979591836,93.42857142857143,5,Unknown
7599,546.8357142857143,702.6357142857142,92.45714285714287,4,Potentially fibroblasts (fibronectin)
7600,545.8260869565217,682.3369565217391,89.52173913043477,9,Potentially fibroblasts (fibronectin)
7601,546.2474226804123,646.4123711340206,92.20618556701031,2,Potentially fibroblasts (fibronectin)
7602,546.4705882352941,428.62745098039215,92.0,9,Potentially fibroblasts (fibronectin)
7603,545.6,722.3142857142857,90.45714285714287,2,Potentially fibroblasts (fibronectin)
7604,544.8214285714286,397.3928571428572,92.0,2,Potentially fibroblasts (fibronectin)
7605,544.9756097560976,283.9512195121951,92.0,5,Unknown
7606,543.2553191489362,764.8297872340426,90.48936170212767,0,Some T cells (CD3)
7607,541.8,458.97777777777776,90.4888888888889,4,Potentially fibroblasts (fibronectin)
7608,541.3098591549295,817.9154929577464,93.07042253521126,7,Unknown
7609,541.5185185185185,418.5925925925926,92.0,9,Potentially fibroblasts (fibronectin)
7610,539.1443298969073,336.0927835051546,90.76288659793815,0,Some T cells (CD3)
7611,538.7662337662338,501.53246753246754,92.46753246753248,6,"Breast cancer cells (PanCK, GATA3)"
7612,537.5833333333334,378.0833333333333,92.0,7,Unknown
7613,536.578947368421,444.74122807017545,94.80701754385964,2,Potentially fibroblasts (fibronectin)
7614,537.7191011235955,313.1460674157304,90.65168539325843,0,Some T cells (CD3)
7615,538.0621761658031,288.08290155440415,91.83419689119171,1,Unknown
7616,537.2262773722628,552.2481751824818,92.17518248175182,6,"Breast cancer cells (PanCK, GATA3)"
7617,536.4777777777778,404.3,90.17777777777778,2,Potentially fibroblasts (fibronectin)
7618,535.6818181818181,435.1590909090909,92.0,2,Potentially fibroblasts (fibronectin)
7619,534.608938547486,273.0670391061453,91.70949720670392,1,Unknown
7620,532.1684210526316,419.2842105263158,91.24210526315791,9,Potentially fibroblasts (fibronectin)
7621,531.6036036036036,608.7342342342342,90.990990990991,10,"Potentially breast cancer (PanCK, GATA3)"
7622,529.3739130434783,899.1913043478261,91.75652173913043,8,Unknown
7623,530.3538461538461,582.6,91.26153846153846,8,Unknown
7624,528.2307692307693,763.5769230769231,92.0,0,Some T cells (CD3)
7625,527.5172413793103,379.3793103448276,92.0,3,Unknown
7626,527.5,398.6842105263158,92.0,2,Potentially fibroblasts (fibronectin)
7627,522.3162393162393,869.7692307692307,90.32478632478633,1,Unknown
7628,523.9,692.06875,91.425,13,B cells (CD20)
7629,522.3170731707318,812.3658536585366,93.46341463414635,0,Some T cells (CD3)
7630,522.277108433735,459.1686746987952,90.4578313253012,4,Potentially fibroblasts (fibronectin)
7631,521.6301369863014,431.1232876712329,91.83561643835615,2,Potentially fibroblasts (fibronectin)
7632,521.0178571428571,426.0,93.0,2,Potentially fibroblasts (fibronectin)
7633,521.8148148148148,291.7407407407408,92.0,3,Unknown
7634,521.7121212121212,383.6969696969697,92.0,9,Potentially fibroblasts (fibronectin)
7635,520.9032258064516,341.83870967741933,92.0,0,Some T cells (CD3)
7636,519.4205607476636,464.7102803738318,92.0747663551402,4,Potentially fibroblasts (fibronectin)
7637,516.6276595744681,500.7287234042553,91.23404255319149,6,"Breast cancer cells (PanCK, GATA3)"
7638,517.975,408.75,92.0,2,Potentially fibroblasts (fibronectin)
7639,518.5135135135135,254.14864864864865,89.24324324324324,7,Unknown
7640,517.5555555555555,888.0,91.02222222222224,18,Unknown
7641,517.0857142857143,609.6571428571428,92.0,6,"Breast cancer cells (PanCK, GATA3)"
7642,517.319587628866,440.8453608247423,90.88659793814433,9,Potentially fibroblasts (fibronectin)
7643,517.1637168141593,826.9380530973451,95.57522123893807,7,Unknown
7644,515.7992424242424,550.1818181818181,94.9090909090909,6,"Breast cancer cells (PanCK, GATA3)"
7645,514.0185185185185,341.8333333333333,90.74074074074075,0,Some T cells (CD3)
7646,514.0,284.0,92.0,1,Unknown
7647,510.7384615384616,822.0,91.26153846153846,0,Some T cells (CD3)
7648,513.476821192053,699.1192052980133,93.9867549668874,9,Potentially fibroblasts (fibronectin)
7649,513.4285714285714,244.67857142857144,92.0,7,Unknown
7650,513.140350877193,587.8245614035088,92.0,6,"Breast cancer cells (PanCK, GATA3)"
7651,511.57142857142856,351.44642857142856,90.92857142857143,0,Some T cells (CD3)
7652,509.24,459.48,92.56,4,Potentially fibroblasts (fibronectin)
7653,509.0123456790124,318.5679012345679,91.06172839506175,9,Potentially fibroblasts (fibronectin)
7654,507.0,479.79274611398966,91.75129533678756,6,"Breast cancer cells (PanCK, GATA3)"
7655,506.203125,799.0989583333334,93.89583333333331,0,Some T cells (CD3)
7656,505.4795918367347,619.3979591836735,91.79591836734694,15,"Potentially breast cancer (PanCK, GATA3, CAIX)"
7657,505.6896551724138,434.6206896551725,92.0,0,Some T cells (CD3)
7658,506.18382352941177,406.25735294117646,94.73529411764706,2,Potentially fibroblasts (fibronectin)
7659,505.725,270.8375,90.15,7,Unknown
7660,502.3669724770642,322.1192660550459,94.09174311926607,5,Unknown
7661,500.75,586.50390625,91.125,6,"Breast cancer cells (PanCK, GATA3)"
7662,499.1428571428572,359.7857142857143,92.0,2,Potentially fibroblasts (fibronectin)
7663,498.45360824742266,182.63917525773195,92.20618556701031,8,Unknown
7664,496.7676056338028,822.9929577464789,90.73239436619718,0,Some T cells (CD3)
7665,498.5735294117647,780.1029411764706,91.3529411764706,0,Some T cells (CD3)
7666,498.2857142857143,437.6666666666667,92.0,2,Potentially fibroblasts (fibronectin)
7667,496.8787878787879,503.4040404040404,93.85858585858585,15,"Potentially breast cancer (PanCK, GATA3, CAIX)"
7668,496.7213114754098,613.4098360655738,91.93442622950819,6,"Breast cancer cells (PanCK, GATA3)"
7669,495.88,336.18,92.0,0,Some T cells (CD3)
7670,495.1149425287357,390.6666666666667,93.10344827586208,2,Potentially fibroblasts (fibronectin)
7671,493.7733333333333,381.26666666666665,91.89333333333333,2,Potentially fibroblasts (fibronectin)
7672,493.1428571428572,347.0952380952381,92.0,3,Unknown
7673,491.4745762711864,726.2372881355932,92.81355932203391,3,Unknown
7674,490.7560975609756,502.6341463414634,90.6341463414634,6,"Breast cancer cells (PanCK, GATA3)"
7675,491.8455284552846,236.4227642276423,92.03252032520325,1,Unknown
7676,489.969696969697,785.4242424242424,92.0,0,Some T cells (CD3)
7677,490.2545454545455,757.8363636363637,92.87272727272727,1,Unknown
7678,488.2278481012658,620.0,90.9113924050633,6,"Breast cancer cells (PanCK, GATA3)"
7679,487.85,388.7,92.0,9,Potentially fibroblasts (fibronectin)
7680,489.16,577.66,92.0,10,"Potentially breast cancer (PanCK, GATA3)"
7681,488.2978723404256,421.2978723404256,92.0,2,Potentially fibroblasts (fibronectin)
7682,488.1538461538461,338.8205128205128,92.0,0,Some T cells (CD3)
7683,487.22972972972974,842.2027027027027,93.02702702702705,1,Unknown
7684,486.2962962962963,437.3518518518519,92.0,2,Potentially fibroblasts (fibronectin)
7685,483.5309734513274,564.5840707964602,93.13274336283186,6,"Breast cancer cells (PanCK, GATA3)"
7686,483.5348837209302,480.09302325581393,92.0,10,"Potentially breast cancer (PanCK, GATA3)"
7687,482.2881355932203,365.7796610169492,90.64406779661017,2,Potentially fibroblasts (fibronectin)
7688,480.05555555555554,348.8888888888889,92.0,3,Unknown
7689,479.82758620689657,294.6666666666667,93.10344827586208,0,Some T cells (CD3)
7690,479.9655172413793,255.41379310344828,92.0,1,Unknown
7691,479.50892857142856,831.6607142857143,91.67857142857143,1,Unknown
7692,479.3333333333333,372.5,92.7843137254902,4,Potentially fibroblasts (fibronectin)
7693,477.8863636363636,523.2272727272727,92.0,10,"Potentially breast cancer (PanCK, GATA3)"
7694,476.6260162601626,242.9349593495935,90.43902439024389,1,Unknown
7695,475.1990740740741,843.375,92.12962962962963,5,Unknown
7696,476.3571428571428,823.8673469387755,91.63265306122447,0,Some T cells (CD3)
7697,476.06451612903226,777.483870967742,92.0,1,Unknown
7698,476.5379310344828,593.5793103448276,92.33103448275862,15,"Potentially breast cancer (PanCK, GATA3, CAIX)"
7699,476.1495327102804,479.97196261682245,92.14953271028035,10,"Potentially breast cancer (PanCK, GATA3)"
7700,474.8514285714286,338.9942857142857,89.18857142857141,0,Some T cells (CD3)
7701,473.75,682.9722222222222,92.0,2,Potentially fibroblasts (fibronectin)
7702,473.5868544600939,546.0,93.82159624413146,6,"Breast cancer cells (PanCK, GATA3)"
7703,472.8226600985222,747.9802955665025,92.09852216748769,0,Some T cells (CD3)
7704,471.6458333333333,491.3541666666667,92.20833333333331,6,"Breast cancer cells (PanCK, GATA3)"
7705,470.6486486486487,314.94594594594594,92.0,1,Unknown
7706,470.2912621359224,610.3786407766991,93.32038834951456,6,"Breast cancer cells (PanCK, GATA3)"
7707,468.16243654822335,718.269035532995,92.81218274111676,2,Potentially fibroblasts (fibronectin)
7708,468.3466666666667,528.2133333333334,91.25333333333333,10,"Potentially breast cancer (PanCK, GATA3)"
7709,465.8712871287129,267.74257425742576,90.21782178217822,14,"Potentially malignant cells (CD34, Podoplanin)"
7710,467.03225806451616,890.5322580645161,91.2258064516129,8,Unknown
7711,466.02,831.68,90.96,0,Some T cells (CD3)
7712,465.1714285714286,551.7142857142857,92.0,10,"Potentially breast cancer (PanCK, GATA3)"
7713,462.0441176470589,532.4117647058823,91.47058823529412,10,"Potentially breast cancer (PanCK, GATA3)"
7714,462.06060606060606,403.8181818181818,92.0,9,Potentially fibroblasts (fibronectin)
7715,461.83529411764704,377.6823529411765,90.82352941176471,2,Potentially fibroblasts (fibronectin)
7716,462.5684210526316,241.57894736842104,90.3578947368421,1,Unknown
7717,460.277566539924,474.2927756653992,89.68821292775665,6,"Breast cancer cells (PanCK, GATA3)"
7718,459.4705882352941,413.3921568627451,92.0,9,Potentially fibroblasts (fibronectin)
7719,459.0869565217391,599.8695652173913,91.47826086956522,10,"Potentially breast cancer (PanCK, GATA3)"
7720,456.37,253.335,91.46,5,Unknown
7721,457.03333333333336,833.1333333333333,92.0,0,Some T cells (CD3)
7722,458.5084745762712,453.5254237288136,93.08474576271186,17,Cytotoxic T cells (CD8a)
7723,456.7244094488189,432.3228346456693,91.14960629921259,2,Potentially fibroblasts (fibronectin)
7724,455.06040268456377,587.251677852349,93.70469798657719,6,"Breast cancer cells (PanCK, GATA3)"
7725,454.4,397.0857142857143,92.0,9,Potentially fibroblasts (fibronectin)
7726,453.8103448275862,481.7413793103448,93.17241379310344,6,"Breast cancer cells (PanCK, GATA3)"
7727,452.0,805.4714285714285,90.57142857142857,1,Unknown
7728,451.5178571428572,528.1339285714286,92.0,10,"Potentially breast cancer (PanCK, GATA3)"
7729,450.52,177.168,92.064,16,Macrophages (CD68)
7730,449.2762645914397,564.5719844357976,90.75486381322959,6,"Breast cancer cells (PanCK, GATA3)"
7731,450.36633663366337,406.4554455445544,91.48514851485149,2,Potentially fibroblasts (fibronectin)
7732,449.6185567010309,258.7525773195876,90.51546391752578,5,Unknown
7733,449.1818181818182,548.709090909091,90.98181818181817,6,"Breast cancer cells (PanCK, GATA3)"
7734,448.7105263157895,195.67543859649123,90.45614035087718,8,Unknown
7735,446.75,714.4193548387096,91.38709677419355,2,Potentially fibroblasts (fibronectin)
7736,446.1904761904762,534.6904761904761,92.0,10,"Potentially breast cancer (PanCK, GATA3)"
7737,446.7,500.04,92.0,10,"Potentially breast cancer (PanCK, GATA3)"
7738,446.8974358974359,481.0384615384616,93.33333333333331,6,"Breast cancer cells (PanCK, GATA3)"
7739,447.2110091743119,297.86238532110093,93.21100917431193,0,Some T cells (CD3)
7740,444.9310344827586,789.7816091954023,91.49425287356321,1,Unknown
7741,441.7551020408163,627.7142857142857,92.0,4,Potentially fibroblasts (fibronectin)
7742,440.3543689320388,514.1116504854369,94.50485436893204,6,"Breast cancer cells (PanCK, GATA3)"
7743,441.8795180722892,283.4096385542169,91.51807228915662,0,Some T cells (CD3)
7744,440.8404255319149,771.4787234042553,93.44680851063829,0,Some T cells (CD3)
7745,440.1688311688312,278.6363636363636,93.40259740259741,1,Unknown
7746,439.2894736842105,537.3815789473684,90.42105263157895,6,"Breast cancer cells (PanCK, GATA3)"
7747,439.904,413.504,91.392,9,Potentially fibroblasts (fibronectin)
7748,438.625,348.1875,92.0,0,Some T cells (CD3)
7749,438.5833333333333,315.3928571428572,93.61904761904762,0,Some T cells (CD3)
7750,438.78205128205127,187.16666666666663,91.64102564102564,8,Unknown
7751,436.953488372093,843.046511627907,92.0,1,Unknown
7752,436.3503937007874,591.3110236220473,92.88188976377953,6,"Breast cancer cells (PanCK, GATA3)"
7753,433.1515151515151,829.9191919191919,95.95959595959596,0,Some T cells (CD3)
7754,434.14772727272725,701.5113636363636,93.45454545454545,9,Potentially fibroblasts (fibronectin)
7755,432.9848484848485,640.4166666666666,91.6969696969697,11,Potentional fibroblasts (fibronectin)
7756,434.0343347639485,471.9356223175965,92.1030042918455,10,"Potentially breast cancer (PanCK, GATA3)"
7757,432.0769230769231,300.46153846153845,92.0,0,Some T cells (CD3)
7758,432.2307692307692,273.20512820512823,92.0,3,Unknown
7759,428.88524590163934,591.0983606557377,92.0,10,"Potentially breast cancer (PanCK, GATA3)"
7760,429.6,574.925,93.25,6,"Breast cancer cells (PanCK, GATA3)"
7761,427.741935483871,285.38709677419354,92.0,0,Some T cells (CD3)
7762,426.15579710144925,732.9420289855072,85.98550724637681,9,Potentially fibroblasts (fibronectin)
7763,425.8035714285714,561.0178571428571,91.42857142857143,10,"Potentially breast cancer (PanCK, GATA3)"
7764,422.97297297297297,532.7567567567568,93.08108108108108,6,"Breast cancer cells (PanCK, GATA3)"
7765,423.3307086614173,513.0236220472441,91.59055118110236,6,"Breast cancer cells (PanCK, GATA3)"
7766,422.1989795918368,832.3673469387755,92.77551020408163,5,Unknown
7767,421.36986301369865,474.8082191780822,92.0,10,"Potentially breast cancer (PanCK, GATA3)"
7768,421.8834355828221,304.95705521472394,95.0920245398773,1,Unknown
7769,419.5942028985508,638.1449275362319,91.0144927536232,11,Potentional fibroblasts (fibronectin)
7770,420.3333333333333,317.6923076923077,92.0,0,Some T cells (CD3)
7771,418.4563106796117,782.3300970873786,92.42718446601941,0,Some T cells (CD3)
7772,418.6756756756757,528.0540540540541,92.0,10,"Potentially breast cancer (PanCK, GATA3)"
7773,419.7894736842105,281.3421052631579,91.0,0,Some T cells (CD3)
7774,418.2769230769231,269.10769230769233,91.9076923076923,1,Unknown
7775,417.3272727272727,597.1272727272727,91.12727272727273,10,"Potentially breast cancer (PanCK, GATA3)"
7776,415.4942528735632,255.0114942528736,91.9080459770115,1,Unknown
7777,414.9473684210527,550.5526315789474,92.63157894736841,6,"Breast cancer cells (PanCK, GATA3)"
7778,412.6351351351352,421.15315315315314,89.4054054054054,9,Potentially fibroblasts (fibronectin)
7779,410.2911392405063,706.9367088607595,92.0,2,Potentially fibroblasts (fibronectin)
7780,410.51666666666665,586.4833333333333,92.0,10,"Potentially breast cancer (PanCK, GATA3)"
7781,408.3571428571428,825.1678571428571,90.81428571428572,12,MMP9 High cells
7782,407.9,812.24,92.72,0,Some T cells (CD3)
7783,406.5287356321839,573.4597701149426,90.80459770114942,10,"Potentially breast cancer (PanCK, GATA3)"
7784,403.1194029850746,523.1741293532339,92.77611940298507,6,"Breast cancer cells (PanCK, GATA3)"
7785,403.9090909090909,192.1515151515152,92.0,16,Macrophages (CD68)
7786,403.1747572815534,839.2330097087379,93.47572815533981,1,Unknown
7787,400.5416666666667,714.1666666666666,94.16666666666667,9,Potentially fibroblasts (fibronectin)
7788,400.6473684210527,464.30526315789473,90.69473684210526,6,"Breast cancer cells (PanCK, GATA3)"
7789,400.9148936170213,424.5531914893617,92.51063829787235,2,Potentially fibroblasts (fibronectin)
7790,397.203125,703.1822916666666,92.0,2,Potentially fibroblasts (fibronectin)
7791,396.496,613.312,91.072,4,Potentially fibroblasts (fibronectin)
7792,396.1585365853659,589.5731707317074,91.51219512195124,10,"Potentially breast cancer (PanCK, GATA3)"
7793,395.5952380952381,507.2952380952381,92.36190476190477,6,"Breast cancer cells (PanCK, GATA3)"
7794,396.60591133004925,450.8374384236453,92.90640394088672,15,"Potentially breast cancer (PanCK, GATA3, CAIX)"
7795,395.97972972972974,195.73648648648648,92.0,7,Unknown
7796,392.86046511627904,544.5116279069767,90.83720930232559,6,"Breast cancer cells (PanCK, GATA3)"
7797,391.79047619047617,797.2666666666667,89.94285714285714,0,Some T cells (CD3)
7798,392.2293577981652,366.2844036697248,94.60550458715596,7,Unknown
7799,392.0212765957447,311.9148936170213,92.59574468085107,0,Some T cells (CD3)
7800,393.13953488372096,297.27906976744185,92.0,0,Some T cells (CD3)
7801,392.4938271604938,715.716049382716,93.48148148148148,9,Potentially fibroblasts (fibronectin)
7802,391.3755458515284,437.3100436681223,92.5589519650655,10,"Potentially breast cancer (PanCK, GATA3)"
7803,390.2413793103448,266.58620689655174,92.96551724137932,5,Unknown
7804,388.5247524752475,816.2574257425742,91.36633663366337,1,Unknown
7805,389.44444444444446,354.8777777777778,91.55555555555556,7,Unknown
7806,387.9788732394366,599.3169014084507,91.07042253521126,6,"Breast cancer cells (PanCK, GATA3)"
7807,387.1842105263158,443.9561403508772,91.08771929824562,10,"Potentially breast cancer (PanCK, GATA3)"
7808,385.9151291512915,386.4428044280442,91.27675276752768,9,Potentially fibroblasts (fibronectin)
7809,385.69444444444446,833.5,92.0,5,Unknown
7810,386.2672413793104,476.4166666666667,97.20689655172416,6,"Breast cancer cells (PanCK, GATA3)"
7811,385.4772727272728,399.6439393939394,95.03030303030305,2,Potentially fibroblasts (fibronectin)
7812,383.7391304347826,256.2608695652174,90.95652173913044,2,Potentially fibroblasts (fibronectin)
7813,380.5967741935484,485.0483870967742,93.03225806451613,6,"Breast cancer cells (PanCK, GATA3)"
7814,379.76,726.14,92.8,9,Potentially fibroblasts (fibronectin)
7815,378.7042253521127,268.7089201877934,92.056338028169,7,Unknown
7816,378.5102040816327,323.8367346938776,92.0,0,Some T cells (CD3)
7817,377.980198019802,297.43564356435644,92.03960396039604,0,Some T cells (CD3)
7818,376.8780487804878,819.8780487804878,92.0,1,Unknown
7819,377.3,630.42,92.0,11,Potentional fibroblasts (fibronectin)
7820,376.31111111111113,597.3555555555556,92.0,6,"Breast cancer cells (PanCK, GATA3)"
7821,374.5276073619632,575.7546012269938,92.1963190184049,13,B cells (CD20)
7822,374.9333333333333,540.9777777777778,90.86666666666666,6,"Breast cancer cells (PanCK, GATA3)"
7823,372.3636363636364,499.040404040404,92.92929292929293,6,"Breast cancer cells (PanCK, GATA3)"
7824,372.45454545454544,468.4090909090909,92.0,10,"Potentially breast cancer (PanCK, GATA3)"
7825,371.2796610169492,252.5254237288136,92.23728813559322,8,Unknown
7826,369.7469879518072,791.0361445783133,91.37349397590361,0,Some T cells (CD3)
7827,369.3392857142857,483.625,90.85714285714286,10,"Potentially breast cancer (PanCK, GATA3)"
7828,367.6428571428572,243.3392857142857,91.89285714285714,8,Unknown
7829,366.1690140845071,430.8591549295775,93.46478873239437,2,Potentially fibroblasts (fibronectin)
7830,366.21875,781.15625,93.1875,0,Some T cells (CD3)
7831,367.46491228070175,471.6842105263158,90.17543859649123,6,"Breast cancer cells (PanCK, GATA3)"
7832,365.2323232323232,677.3131313131313,92.84848484848484,9,Potentially fibroblasts (fibronectin)
7833,365.76,444.18,92.2,4,Potentially fibroblasts (fibronectin)
7834,364.8571428571428,336.12380952380954,92.22857142857143,0,Some T cells (CD3)
7835,362.9764705882353,536.0,91.92941176470588,6,"Breast cancer cells (PanCK, GATA3)"
7836,362.1847826086956,824.9130434782609,90.60869565217392,0,Some T cells (CD3)
7837,361.2518518518518,494.0592592592593,93.95555555555555,6,"Breast cancer cells (PanCK, GATA3)"
7838,360.6774193548387,511.40645161290325,93.29032258064515,6,"Breast cancer cells (PanCK, GATA3)"
7839,359.51162790697674,467.5813953488372,92.0,15,"Potentially breast cancer (PanCK, GATA3, CAIX)"
7840,358.2295081967213,388.9836065573771,90.88524590163937,2,Potentially fibroblasts (fibronectin)
7841,361.0,281.60714285714283,91.08571428571427,0,Some T cells (CD3)
7842,359.4513274336283,628.433628318584,91.39823008849557,11,Potentional fibroblasts (fibronectin)
7843,357.3111111111112,726.75,93.66666666666667,8,Unknown
7844,357.9139784946237,560.6774193548387,93.3763440860215,13,B cells (CD20)
7845,356.9076923076923,480.2307692307692,90.76923076923077,6,"Breast cancer cells (PanCK, GATA3)"
7846,353.8085106382979,333.6808510638298,92.42553191489361,0,Some T cells (CD3)
7847,351.46451612903223,411.9870967741936,90.47741935483872,2,Potentially fibroblasts (fibronectin)
7848,352.5,380.1162790697674,92.55813953488372,2,Potentially fibroblasts (fibronectin)
7849,352.92045454545456,473.5681818181818,93.97727272727273,6,"Breast cancer cells (PanCK, GATA3)"
7850,350.8536585365854,300.3170731707317,92.0,0,Some T cells (CD3)
7851,348.3884297520661,286.6694214876033,90.74380165289256,0,Some T cells (CD3)
7852,347.8341463414634,660.5317073170731,93.77560975609757,2,Potentially fibroblasts (fibronectin)
7853,348.83898305084745,442.39830508474574,90.23728813559322,4,Potentially fibroblasts (fibronectin)
7854,348.2996389891697,427.6895306859206,90.88808664259928,2,Potentially fibroblasts (fibronectin)
7855,347.989010989011,154.21978021978023,91.6923076923077,8,Unknown
7856,345.88813559322034,756.8474576271186,88.40677966101696,0,Some T cells (CD3)
7857,345.86486486486484,389.1081081081081,92.0,2,Potentially fibroblasts (fibronectin)
7858,345.375,148.984375,92.1875,8,Unknown
7859,343.070796460177,608.8672566371681,92.53097345132744,11,Potentional fibroblasts (fibronectin)
7860,341.8220338983051,687.2881355932203,92.4406779661017,9,Potentially fibroblasts (fibronectin)
7861,339.758064516129,649.7258064516129,90.02150537634408,2,Potentially fibroblasts (fibronectin)
7862,338.57142857142856,633.25,92.0,11,Potentional fibroblasts (fibronectin)
7863,339.05333333333334,347.7733333333333,93.17333333333333,0,Some T cells (CD3)
7864,335.65811965811963,371.0427350427351,92.13675213675215,2,Potentially fibroblasts (fibronectin)
7865,336.1511627906977,329.9767441860465,92.0,0,Some T cells (CD3)
7866,335.1605504587156,283.79816513761466,89.41284403669727,0,Some T cells (CD3)
7867,336.63291139240505,258.50632911392404,93.29113924050633,5,Unknown
7868,334.9,757.7,92.0,0,Some T cells (CD3)
7869,333.37373737373736,356.3636363636364,91.35353535353536,2,Potentially fibroblasts (fibronectin)
7870,333.35849056603774,624.1320754716982,92.0,2,Potentially fibroblasts (fibronectin)
7871,332.33116883116884,581.3701298701299,92.23376623376625,4,Potentially fibroblasts (fibronectin)
7872,332.0,265.6551724137931,92.0,5,Unknown
7873,330.74789915966386,598.8655462184873,91.96638655462186,4,Potentially fibroblasts (fibronectin)
7874,329.00787401574803,161.70866141732284,91.87401574803151,8,Unknown
7875,328.46067415730334,450.6966292134832,92.62921348314607,4,Potentially fibroblasts (fibronectin)
7876,328.6369047619048,405.4880952380952,92.30952380952382,13,B cells (CD20)
7877,324.6,772.1428571428571,92.0,5,Unknown
7878,325.8536585365854,643.3170731707318,92.0,2,Potentially fibroblasts (fibronectin)
7879,324.7872340425532,396.6489361702128,92.72340425531915,9,Potentially fibroblasts (fibronectin)
7880,323.02564102564105,756.6923076923077,92.0,2,Potentially fibroblasts (fibronectin)
7881,321.07954545454544,366.45454545454544,92.86363636363636,9,Potentially fibroblasts (fibronectin)
7882,322.5810810810811,352.0135135135135,92.48648648648648,2,Potentially fibroblasts (fibronectin)
7883,318.1666666666667,357.6818181818182,90.72727272727273,4,Potentially fibroblasts (fibronectin)
7884,316.55102040816325,648.1122448979592,92.16326530612245,11,Potentional fibroblasts (fibronectin)
7885,316.2158273381295,383.8201438848921,93.55395683453237,13,B cells (CD20)
7886,313.8992805755396,764.2014388489208,89.89928057553956,5,Unknown
7887,313.9622641509434,266.188679245283,92.0,5,Unknown
7888,311.625,720.6083333333333,91.6,2,Potentially fibroblasts (fibronectin)
7889,310.7005347593583,583.1604278074866,88.85561497326204,17,Cytotoxic T cells (CD8a)
7890,310.8723404255319,443.2127659574468,92.51063829787235,9,Potentially fibroblasts (fibronectin)
7891,308.61290322580646,706.1935483870968,92.43010752688173,2,Potentially fibroblasts (fibronectin)
7892,307.6623376623377,412.8831168831169,93.40259740259741,2,Potentially fibroblasts (fibronectin)
7893,305.3428571428572,743.5428571428571,92.0,5,Unknown
7894,302.8993710691824,307.8993710691824,92.0,0,Some T cells (CD3)
7895,301.62025316455697,611.506329113924,90.73417721518987,2,Potentially fibroblasts (fibronectin)
7896,299.90551181102364,266.8582677165354,92.12598425196852,1,Unknown
7897,299.6698113207547,414.1415094339623,93.28301886792453,2,Potentially fibroblasts (fibronectin)
7898,297.96666666666664,605.3666666666667,90.8,11,Potentional fibroblasts (fibronectin)
7899,298.1830985915493,290.4366197183099,91.94366197183099,0,Some T cells (CD3)
7900,296.25,429.1034482758621,91.65517241379312,2,Potentially fibroblasts (fibronectin)
7901,295.05263157894734,332.35087719298247,90.17543859649123,1,Unknown
7902,293.75949367088606,687.1645569620254,92.65822784810128,2,Potentially fibroblasts (fibronectin)
7903,293.6,250.55882352941177,92.04705882352943,1,Unknown
7904,292.02702702702703,653.2837837837837,91.08108108108108,9,Potentially fibroblasts (fibronectin)
7905,289.4260869565217,505.1913043478261,90.60869565217392,4,Potentially fibroblasts (fibronectin)
7906,289.45569620253167,386.4050632911392,92.86075949367088,4,Potentially fibroblasts (fibronectin)
7907,288.375,406.953125,91.125,9,Potentially fibroblasts (fibronectin)
7908,286.3093525179856,280.71223021582733,92.14388489208633,7,Unknown
7909,285.2781954887218,331.5488721804512,92.8421052631579,0,Some T cells (CD3)
7910,284.12820512820514,656.8717948717949,92.0,11,Potentional fibroblasts (fibronectin)
7911,284.1566265060241,419.1566265060241,92.67469879518072,2,Potentially fibroblasts (fibronectin)
7912,282.5550458715596,579.2981651376147,91.46788990825688,13,B cells (CD20)
7913,278.03125,407.46875,92.0,2,Potentially fibroblasts (fibronectin)
7914,278.57471264367814,323.71264367816093,93.19540229885058,0,Some T cells (CD3)
7915,275.6242774566474,366.1965317919075,92.25433526011561,2,Potentially fibroblasts (fibronectin)
7916,276.0833333333333,515.2777777777778,93.33333333333331,11,Potentional fibroblasts (fibronectin)
7917,273.689497716895,228.4703196347032,90.2648401826484,16,Macrophages (CD68)
