,Area,X,Y,Z,Clusters,Cells
4055,45,263.53333333333336,395.0444444444444,56.0,9,Potentially fibroblasts (fibronectin)
4056,42,264.3809523809524,274.23809523809524,56.0,7,Unknown
4057,43,263.3720930232558,298.8372093023256,56.0,0,Some T cells (CD3)
4058,126,259.57936507936506,336.07936507936506,56.76190476190476,0,Some T cells (CD3)
4059,43,259.3255813953488,452.6744186046512,56.0,2,Potentially fibroblasts (fibronectin)
4060,109,258.1559633027523,516.0275229357799,55.61467889908257,2,Potentially fibroblasts (fibronectin)
4061,83,257.5542168674699,495.34939759036143,56.65060240963856,2,Potentially fibroblasts (fibronectin)
4062,105,255.45714285714288,270.1714285714286,56.32380952380952,7,Unknown
4063,106,254.7264150943396,357.22641509433964,55.81132075471698,9,Potentially fibroblasts (fibronectin)
4064,112,253.19642857142856,316.5892857142857,55.339285714285715,0,Some T cells (CD3)
4065,173,252.7514450867052,405.4393063583815,56.06936416184971,9,Potentially fibroblasts (fibronectin)
4066,38,248.1315789473684,325.0,56.0,0,Some T cells (CD3)
4067,33,247.1818181818182,495.6666666666667,56.0,9,Potentially fibroblasts (fibronectin)
4068,139,242.9208633093525,312.8705035971223,55.36690647482014,0,Some T cells (CD3)
4069,60,241.61666666666667,516.8333333333334,55.46666666666666,2,Potentially fibroblasts (fibronectin)
4070,43,240.093023255814,489.3720930232558,56.0,2,Potentially fibroblasts (fibronectin)
4071,21,239.8095238095238,260.6666666666667,56.0,3,Unknown
4072,73,235.6027397260274,565.5890410958904,55.42465753424658,2,Potentially fibroblasts (fibronectin)
4073,116,234.0,479.32758620689657,55.379310344827594,2,Potentially fibroblasts (fibronectin)
4074,80,234.4875,313.6875,56.825,0,Some T cells (CD3)
4075,65,234.27692307692308,305.61538461538464,56.676923076923075,0,Some T cells (CD3)
4076,69,233.0,391.71014492753625,55.94202898550725,2,Potentially fibroblasts (fibronectin)
4077,59,232.57627118644064,341.96610169491527,56.644067796610166,2,Potentially fibroblasts (fibronectin)
4078,34,230.61764705882356,419.7058823529412,56.0,9,Potentially fibroblasts (fibronectin)
4079,96,227.02083333333331,429.0416666666667,55.41666666666666,2,Potentially fibroblasts (fibronectin)
4080,164,224.60365853658536,385.5670731707317,56.97560975609756,3,Unknown
4081,396,224.0959595959596,296.2348484848485,56.621212121212125,7,Unknown
4082,24,222.5,480.5,56.0,9,Potentially fibroblasts (fibronectin)
4083,138,222.2608695652174,492.7826086956522,56.20289855072464,2,Potentially fibroblasts (fibronectin)
4084,45,221.4,322.7555555555556,56.888888888888886,1,Unknown
4085,31,220.29032258064515,421.9354838709677,56.0,9,Potentially fibroblasts (fibronectin)
4086,42,219.3809523809524,318.07142857142856,56.0,7,Unknown
4087,145,217.8551724137931,513.0758620689655,57.18620689655173,4,Potentially fibroblasts (fibronectin)
4088,34,217.3823529411765,426.61764705882354,56.0,3,Unknown
4089,114,214.57894736842104,439.7017543859649,56.0,2,Potentially fibroblasts (fibronectin)
4090,135,211.9037037037037,541.0592592592593,55.94074074074074,4,Potentially fibroblasts (fibronectin)
4091,165,211.8121212121212,525.5636363636364,56.71515151515152,4,Potentially fibroblasts (fibronectin)
4092,180,208.91666666666663,557.4722222222222,56.44444444444444,4,Potentially fibroblasts (fibronectin)
4093,29,206.41379310344828,304.0344827586207,56.0,2,Potentially fibroblasts (fibronectin)
4094,79,204.9240506329114,381.4810126582278,56.55696202531646,4,Potentially fibroblasts (fibronectin)
4095,72,203.58333333333331,486.44444444444446,56.66666666666666,2,Potentially fibroblasts (fibronectin)
4096,55,203.1090909090909,434.1818181818182,56.545454545454554,2,Potentially fibroblasts (fibronectin)
4097,95,202.94736842105263,370.5157894736842,56.06315789473684,3,Unknown
4098,155,200.86451612903227,568.6193548387097,55.39354838709677,2,Potentially fibroblasts (fibronectin)
4099,79,201.8481012658228,340.3164556962025,55.34177215189873,0,Some T cells (CD3)
4100,97,198.84536082474227,440.4845360824742,55.81443298969072,2,Potentially fibroblasts (fibronectin)
4101,85,196.4,495.0352941176471,56.423529411764704,2,Potentially fibroblasts (fibronectin)
4102,102,195.3823529411765,501.6960784313725,56.23529411764706,9,Potentially fibroblasts (fibronectin)
4103,68,193.1764705882353,544.8088235294117,56.61764705882353,3,Unknown
4104,109,185.605504587156,528.5321100917431,56.31192660550458,3,Unknown
4105,146,188.18493150684927,516.2945205479452,56.493150684931514,2,Potentially fibroblasts (fibronectin)
4106,37,93.16216216216216,536.7567567567568,56.0,8,Unknown
4107,61,86.1639344262295,539.0655737704918,56.0,8,Unknown
4108,49,81.36734693877551,536.4489795918367,56.0,8,Unknown
4109,40,73.75,518.5,56.0,8,Unknown
4110,183,50.78688524590164,543.3224043715848,56.0,3,Unknown
4111,177,47.80225988700565,561.9943502824859,56.0,3,Unknown
4112,128,828.125,433.8515625,55.59375,12,MMP9 High cells
4113,93,804.4623655913979,447.2903225806452,55.29032258064516,1,Unknown
4114,196,797.295918367347,522.9285714285714,56.36734693877552,1,Unknown
4115,203,794.832512315271,626.384236453202,55.19211822660098,1,Unknown
4116,162,783.6172839506173,301.84567901234567,54.92592592592592,8,Unknown
4117,211,777.8862559241707,543.0805687203791,55.32701421800948,1,Unknown
4118,123,776.8861788617886,258.9268292682927,55.073170731707314,9,Potentially fibroblasts (fibronectin)
4119,244,765.4795081967213,672.7868852459017,54.22131147540984,0,Some T cells (CD3)
4120,87,751.528735632184,598.735632183908,56.04597701149426,1,Unknown
4121,183,744.5245901639345,721.327868852459,54.75409836065574,5,Unknown
4122,101,732.039603960396,498.15841584158414,55.10891089108911,1,Unknown
4123,176,729.5227272727273,608.0,54.13636363636363,5,Unknown
4124,60,723.6333333333333,540.65,54.7,4,Potentially fibroblasts (fibronectin)
4125,77,720.4415584415584,707.8311688311688,56.1038961038961,7,Unknown
4126,183,715.6666666666666,739.360655737705,55.20218579234973,7,Unknown
4127,192,711.53125,669.8489583333334,55.44791666666666,1,Unknown
4128,214,710.3831775700935,607.8551401869158,55.149532710280376,5,Unknown
4129,73,700.6301369863014,548.3972602739726,54.43835616438356,2,Potentially fibroblasts (fibronectin)
4130,213,699.2676056338029,345.6431924882629,55.25821596244131,1,Unknown
4131,181,696.4419889502763,418.8729281767956,55.87845303867403,4,Potentially fibroblasts (fibronectin)
4132,55,696.6909090909091,606.6,54.90909090909091,8,Unknown
4133,146,696.1780821917808,666.2397260273973,54.7945205479452,7,Unknown
4134,168,693.9285714285714,755.6071428571429,55.38095238095238,5,Unknown
4135,215,694.1116279069768,638.9488372093023,54.13953488372093,5,Unknown
4136,70,692.1142857142858,535.3714285714286,55.457142857142856,9,Potentially fibroblasts (fibronectin)
4137,344,685.4040697674419,396.3837209302326,54.3953488372093,5,Unknown
4138,203,668.0689655172414,640.6108374384237,54.92610837438424,2,Potentially fibroblasts (fibronectin)
4139,198,660.2525252525253,746.8939393939394,54.06060606060606,0,Some T cells (CD3)
4140,222,657.2207207207207,726.4099099099099,55.288288288288285,1,Unknown
4141,432,655.7245370370371,553.1967592592592,52.86111111111112,4,Potentially fibroblasts (fibronectin)
4142,192,655.4947916666666,687.03125,53.41666666666666,5,Unknown
4143,371,646.8194070080863,760.1024258760108,54.900269541778975,5,Unknown
4144,233,639.274678111588,792.4248927038626,54.99570815450644,1,Unknown
4145,192,634.90625,544.6770833333334,55.29166666666666,4,Potentially fibroblasts (fibronectin)
4146,61,621.9508196721312,750.9672131147541,55.01639344262295,0,Some T cells (CD3)
4147,56,622.2857142857143,519.2142857142857,55.142857142857146,8,Unknown
4148,61,607.672131147541,502.0327868852459,56.0655737704918,4,Potentially fibroblasts (fibronectin)
4149,295,602.4338983050848,473.9322033898305,53.78305084745762,4,Potentially fibroblasts (fibronectin)
4150,281,594.8861209964413,316.4021352313167,54.07117437722419,1,Unknown
4151,205,594.5414634146341,659.9414634146342,56.11707317073171,2,Potentially fibroblasts (fibronectin)
4152,196,592.4795918367347,534.0918367346939,53.46938775510204,4,Potentially fibroblasts (fibronectin)
4153,175,593.2914285714286,716.0914285714285,55.86285714285714,2,Potentially fibroblasts (fibronectin)
4154,77,590.025974025974,808.6103896103896,54.701298701298704,16,Macrophages (CD68)
4155,79,587.1898734177215,328.0379746835443,54.78481012658228,0,Some T cells (CD3)
4156,119,585.4117647058823,719.0504201680673,55.12605042016807,9,Potentially fibroblasts (fibronectin)
4157,38,579.3947368421053,827.3947368421053,55.36842105263158,8,Unknown
4158,71,576.1267605633802,715.7042253521126,54.901408450704224,2,Potentially fibroblasts (fibronectin)
4159,228,570.8070175438596,555.2675438596491,55.75438596491228,10,"Potentially breast cancer (PanCK, GATA3)"
4160,80,566.5125,734.2625,56.0,2,Potentially fibroblasts (fibronectin)
4161,306,565.8562091503268,463.1666666666667,55.490196078431374,4,Potentially fibroblasts (fibronectin)
4162,240,566.7166666666667,531.3375,54.99166666666667,10,"Potentially breast cancer (PanCK, GATA3)"
4163,207,562.2028985507246,510.6811594202899,55.14009661835749,6,"Breast cancer cells (PanCK, GATA3)"
4164,143,558.4685314685315,848.2377622377622,55.104895104895114,5,Unknown
4165,159,554.6037735849056,486.8301886792453,55.43396226415094,10,"Potentially breast cancer (PanCK, GATA3)"
4166,170,552.9705882352941,499.0705882352941,54.8235294117647,10,"Potentially breast cancer (PanCK, GATA3)"
4167,328,544.1768292682926,389.8292682926829,55.70121951219512,7,Unknown
4168,285,540.140350877193,790.8175438596492,55.810526315789474,0,Some T cells (CD3)
4169,158,539.3037974683544,261.4240506329114,55.54430379746835,14,"Potentially malignant cells (CD34, Podoplanin)"
4170,143,534.6923076923077,293.0979020979021,56.25174825174825,1,Unknown
4171,330,528.0242424242424,482.3878787878788,54.66666666666666,4,Potentially fibroblasts (fibronectin)
4172,288,521.2083333333334,545.7291666666666,54.49305555555556,10,"Potentially breast cancer (PanCK, GATA3)"
4173,112,520.0803571428571,494.9285714285714,55.05357142857143,10,"Potentially breast cancer (PanCK, GATA3)"
4174,375,520.4346666666667,245.14933333333332,53.712,7,Unknown
4175,99,511.83838383838383,851.020202020202,55.27272727272728,7,Unknown
4176,137,511.978102189781,731.0,55.35766423357664,3,Unknown
4177,178,507.9943820224719,270.5224719101124,54.93258426966292,7,Unknown
4178,124,507.78225806451616,782.7983870967741,55.17741935483872,0,Some T cells (CD3)
4179,241,504.5684647302904,568.3858921161826,55.883817427385885,10,"Potentially breast cancer (PanCK, GATA3)"
4180,121,506.1652892561983,494.8677685950413,54.3801652892562,10,"Potentially breast cancer (PanCK, GATA3)"
4181,207,498.1497584541063,533.463768115942,54.16425120772947,6,"Breast cancer cells (PanCK, GATA3)"
4182,207,487.975845410628,703.2657004830918,53.86473429951691,4,Potentially fibroblasts (fibronectin)
4183,145,481.22758620689655,747.3586206896551,55.50344827586207,0,Some T cells (CD3)
4184,185,484.0216216216217,609.7783783783784,53.71891891891892,6,"Breast cancer cells (PanCK, GATA3)"
4185,172,478.0174418604651,573.4651162790698,55.906976744186046,10,"Potentially breast cancer (PanCK, GATA3)"
4186,244,477.7622950819672,832.0450819672132,55.278688524590166,0,Some T cells (CD3)
4187,195,474.0358974358974,505.8615384615385,55.38461538461539,6,"Breast cancer cells (PanCK, GATA3)"
4188,205,471.25853658536585,798.1560975609756,53.68780487804878,0,Some T cells (CD3)
4189,249,470.8353413654618,785.9317269076305,53.0843373493976,0,Some T cells (CD3)
4190,240,467.35833333333335,527.9291666666667,55.36666666666667,10,"Potentially breast cancer (PanCK, GATA3)"
4191,324,464.4845679012346,545.5493827160494,55.679012345679006,15,"Potentially breast cancer (PanCK, GATA3, CAIX)"
4192,274,457.44525547445255,300.55474452554745,53.97810218978102,0,Some T cells (CD3)
4193,70,451.25714285714287,592.7142857142857,54.457142857142856,10,"Potentially breast cancer (PanCK, GATA3)"
4194,143,449.9020979020979,560.1958041958042,55.69230769230769,10,"Potentially breast cancer (PanCK, GATA3)"
4195,202,442.6089108910891,806.6386138613861,54.495049504950494,2,Potentially fibroblasts (fibronectin)
4196,128,441.1328125,275.1328125,54.78125,3,Unknown
4197,173,441.5549132947977,674.4161849710982,55.3757225433526,2,Potentially fibroblasts (fibronectin)
4198,61,441.8196721311475,381.8032786885246,54.85245901639344,8,Unknown
4199,231,439.05627705627705,367.0952380952381,55.92207792207792,3,Unknown
4200,392,434.0892857142857,473.4209183673469,56.17857142857143,10,"Potentially breast cancer (PanCK, GATA3)"
4201,205,428.69268292682926,570.5073170731707,54.4390243902439,6,"Breast cancer cells (PanCK, GATA3)"
4202,200,429.19,370.365,55.65,2,Potentially fibroblasts (fibronectin)
4203,228,428.75877192982455,300.530701754386,55.201754385964904,0,Some T cells (CD3)
4204,142,420.1690140845071,334.59154929577466,54.50704225352113,0,Some T cells (CD3)
4205,297,416.4646464646465,542.0,55.15824915824915,10,"Potentially breast cancer (PanCK, GATA3)"
4206,177,415.3672316384181,279.26553672316385,54.3728813559322,1,Unknown
4207,180,413.68888888888887,521.6333333333333,54.68888888888889,6,"Breast cancer cells (PanCK, GATA3)"
4208,190,408.8157894736842,807.0157894736842,56.98947368421052,0,Some T cells (CD3)
4209,171,404.578947368421,831.0584795321637,54.78362573099416,1,Unknown
4210,165,405.2181818181818,602.2848484848485,55.1030303030303,10,"Potentially breast cancer (PanCK, GATA3)"
4211,272,404.7279411764706,443.6029411764706,54.963235294117645,4,Potentially fibroblasts (fibronectin)
4212,147,402.0204081632653,787.4421768707483,55.687074829931966,0,Some T cells (CD3)
4213,129,384.4728682170543,465.1937984496124,55.42635658914729,15,"Potentially breast cancer (PanCK, GATA3, CAIX)"
4214,225,382.29333333333335,246.51555555555555,55.30666666666666,1,Unknown
4215,225,377.6355555555556,656.4444444444445,55.24444444444445,2,Potentially fibroblasts (fibronectin)
4216,277,373.7906137184116,469.5234657039711,55.64620938628159,15,"Potentially breast cancer (PanCK, GATA3, CAIX)"
4217,147,369.0,677.2380952380952,55.156462585034014,2,Potentially fibroblasts (fibronectin)
4218,149,367.6912751677853,644.9261744966443,55.557046979865774,4,Potentially fibroblasts (fibronectin)
4219,149,366.6711409395973,771.3221476510067,54.91275167785234,0,Some T cells (CD3)
4220,208,363.42788461538464,327.77403846153845,55.53846153846154,0,Some T cells (CD3)
4221,170,356.4823529411765,372.04117647058825,55.31764705882354,9,Potentially fibroblasts (fibronectin)
4222,176,349.0568181818182,695.3579545454545,55.38636363636363,2,Potentially fibroblasts (fibronectin)
4223,179,347.16201117318434,581.9217877094972,55.150837988826815,17,Cytotoxic T cells (CD8a)
4224,247,340.72469635627533,615.1336032388664,55.44129554655871,4,Potentially fibroblasts (fibronectin)
4225,136,327.43382352941177,610.1323529411765,54.5735294117647,4,Potentially fibroblasts (fibronectin)
4226,228,307.8157894736842,661.6754385964912,54.333333333333336,2,Potentially fibroblasts (fibronectin)
4227,57,300.2456140350877,440.87719298245617,54.52631578947368,2,Potentially fibroblasts (fibronectin)
4228,165,296.46666666666664,452.1939393939394,54.53333333333333,2,Potentially fibroblasts (fibronectin)
4229,153,291.01307189542484,340.5359477124183,55.124183006535944,0,Some T cells (CD3)
4230,132,286.97727272727275,497.8863636363636,55.45454545454545,4,Potentially fibroblasts (fibronectin)
4231,66,275.6363636363636,343.42424242424244,55.21212121212122,0,Some T cells (CD3)
4232,135,269.7555555555556,285.68148148148146,54.28148148148148,0,Some T cells (CD3)
4233,99,269.5353535353535,388.07070707070704,54.66666666666666,9,Potentially fibroblasts (fibronectin)
4234,339,252.2772861356932,289.165191740413,54.991150442477874,0,Some T cells (CD3)
4235,162,228.38888888888889,368.7592592592592,55.27160493827161,0,Some T cells (CD3)
4236,72,214.625,480.31944444444446,55.16666666666666,2,Potentially fibroblasts (fibronectin)
4237,120,206.34166666666667,477.31666666666666,54.91666666666666,2,Potentially fibroblasts (fibronectin)
4238,109,201.8256880733945,333.5412844036697,54.440366972477065,0,Some T cells (CD3)
4239,126,876.5873015873016,627.7301587301587,53.63492063492064,12,MMP9 High cells
4240,90,875.6111111111111,772.5666666666667,53.77777777777778,8,Unknown
4241,31,875.3870967741935,608.741935483871,54.0,8,Unknown
4242,53,875.0188679245283,650.0377358490566,54.67924528301887,12,MMP9 High cells
4243,68,862.4264705882352,571.0147058823529,53.55882352941177,1,Unknown
4244,87,860.1264367816092,651.9655172413793,53.310344827586206,12,MMP9 High cells
4245,29,853.8275862068965,665.6551724137931,54.0,12,MMP9 High cells
4246,172,852.5406976744187,641.2209302325581,53.872093023255815,7,Unknown
4247,101,851.5247524752475,589.7227722772277,54.277227722772274,1,Unknown
4248,91,847.9120879120879,656.9560439560439,54.81318681318681,5,Unknown
4249,63,847.4285714285714,478.3174603174603,54.507936507936506,1,Unknown
4250,52,847.7884615384615,470.75,54.42307692307692,1,Unknown
4251,69,846.4927536231884,503.3188405797101,54.260869565217384,8,Unknown
4252,115,840.704347826087,442.39130434782606,53.82608695652174,7,Unknown
4253,98,838.1326530612245,657.7857142857143,54.857142857142854,7,Unknown
4254,61,838.1803278688525,582.8852459016393,53.73770491803279,5,Unknown
4255,137,836.1824817518249,644.7518248175182,54.11678832116788,7,Unknown
4256,169,835.9408284023668,576.2899408284023,53.467455621301774,5,Unknown
4257,102,834.2647058823529,705.7156862745098,54.35294117647059,1,Unknown
4258,35,834.6857142857143,449.1714285714286,54.0,1,Unknown
4259,60,831.9333333333333,653.4666666666667,54.833333333333336,7,Unknown
4260,28,831.8214285714286,426.07142857142856,54.0,7,Unknown
4261,97,830.2268041237113,638.5979381443299,54.76288659793814,8,Unknown
4262,96,828.7916666666666,662.1145833333334,54.520833333333336,8,Unknown
4263,153,829.3267973856209,627.59477124183,54.02614379084968,1,Unknown
4264,61,827.8196721311475,443.2295081967213,53.57377049180328,7,Unknown
4265,293,825.0102389078498,560.8703071672355,55.35153583617747,17,Cytotoxic T cells (CD8a)
4266,323,823.6470588235294,606.8544891640867,55.05882352941177,5,Unknown
4267,94,823.2553191489362,583.6276595744681,54.42553191489362,5,Unknown
4268,140,820.1928571428572,329.97857142857146,54.17142857142857,8,Unknown
4269,29,818.0,636.6551724137931,54.0,7,Unknown
4270,190,816.9263157894737,649.1631578947369,54.01052631578948,1,Unknown
4271,54,812.3148148148148,502.7407407407408,53.22222222222222,1,Unknown
4272,113,810.6460176991151,451.17699115044246,54.33628318584071,1,Unknown
4273,32,809.53125,279.5625,54.0,4,Potentially fibroblasts (fibronectin)
4274,117,806.8376068376068,642.3760683760684,53.53846153846154,1,Unknown
4275,89,807.4831460674158,260.0449438202247,54.78651685393258,4,Potentially fibroblasts (fibronectin)
4276,98,805.9897959183673,359.0204081632653,53.04081632653061,1,Unknown
4277,81,802.679012345679,683.641975308642,53.802469135802475,1,Unknown
4278,29,803.551724137931,564.3103448275862,54.0,1,Unknown
4279,82,800.060975609756,665.2439024390244,53.14634146341464,0,Some T cells (CD3)
4280,148,798.75,258.4121621621622,53.648648648648646,4,Potentially fibroblasts (fibronectin)
4281,213,795.2816901408451,282.7230046948357,54.83568075117371,7,Unknown
4282,106,795.4245283018868,807.0,53.15094339622642,18,Unknown
4283,104,793.4038461538462,248.34615384615384,54.307692307692314,7,Unknown
4284,151,790.7350993377484,494.4900662251656,52.6092715231788,5,Unknown
4285,48,789.3541666666666,808.1041666666666,53.41666666666666,18,Unknown
4286,128,786.4609375,364.8359375,53.859375,1,Unknown
4287,69,786.5797101449275,245.2608695652174,54.115942028985515,2,Potentially fibroblasts (fibronectin)
4288,137,786.0,695.6058394160584,53.78102189781022,3,Unknown
4289,146,783.1917808219179,255.06849315068493,53.78082191780822,9,Potentially fibroblasts (fibronectin)
4290,239,781.7907949790795,636.5983263598326,54.33472803347281,0,Some T cells (CD3)
4291,124,781.991935483871,326.51612903225805,53.91935483870968,8,Unknown
4292,97,781.319587628866,275.29896907216494,54.5360824742268,5,Unknown
4293,65,780.7076923076924,484.8307692307693,53.261538461538464,1,Unknown
4294,74,774.8108108108108,288.86486486486484,54.729729729729726,8,Unknown
4295,154,773.8181818181819,700.6038961038961,53.81818181818182,1,Unknown
4296,41,772.1463414634146,420.3170731707317,54.0,1,Unknown
4297,122,769.9098360655738,485.5409836065574,54.1311475409836,5,Unknown
4298,240,761.5916666666667,588.0958333333333,53.93333333333333,7,Unknown
4299,38,761.6052631578947,596.3157894736842,54.0,1,Unknown
4300,131,760.9465648854962,570.0458015267176,53.770992366412216,1,Unknown
4301,177,760.2429378531074,322.1412429378531,54.12429378531073,8,Unknown
4302,173,757.7225433526012,657.5895953757225,53.73410404624278,1,Unknown
4303,78,753.0769230769231,602.8205128205128,54.07692307692308,1,Unknown
4304,64,752.0,540.171875,54.71875,5,Unknown
4305,89,751.6966292134831,569.6629213483146,53.52808988764045,1,Unknown
4306,122,751.8360655737705,302.0655737704918,53.72131147540984,8,Unknown
4307,169,740.4319526627219,480.3550295857988,54.41420118343195,5,Unknown
4308,133,742.2556390977444,825.0827067669173,54.0,8,Unknown
4309,84,741.6904761904761,652.1190476190476,54.095238095238095,7,Unknown
4310,149,741.2818791946308,467.1409395973154,54.483221476510074,5,Unknown
4311,255,735.2588235294118,736.7725490196078,55.074509803921565,1,Unknown
4312,95,733.8421052631579,503.0947368421053,53.76842105263158,5,Unknown
4313,72,730.2083333333334,428.9861111111111,53.888888888888886,4,Potentially fibroblasts (fibronectin)
4314,89,722.9213483146067,607.1348314606741,53.348314606741575,5,Unknown
4315,49,725.1632653061224,510.0204081632653,53.46938775510204,2,Potentially fibroblasts (fibronectin)
4316,147,724.7755102040817,443.3265306122449,53.82312925170068,17,Cytotoxic T cells (CD8a)
4317,136,723.4926470588235,380.3308823529412,53.76470588235294,1,Unknown
4318,51,722.9803921568628,475.9803921568628,53.52941176470589,5,Unknown
4319,144,723.1319444444445,217.70138888888889,53.98611111111112,3,Unknown
4320,208,721.5673076923077,519.3509615384615,54.75961538461539,2,Potentially fibroblasts (fibronectin)
4321,88,716.2727272727273,612.3863636363636,52.97727272727273,5,Unknown
4322,215,716.1023255813953,498.25116279069766,55.12558139534884,11,Potentional fibroblasts (fibronectin)
4323,54,714.3148148148148,564.0925925925926,53.66666666666666,2,Potentially fibroblasts (fibronectin)
4324,136,712.0955882352941,413.625,53.44117647058824,4,Potentially fibroblasts (fibronectin)
4325,202,708.519801980198,519.2079207920792,53.35643564356435,9,Potentially fibroblasts (fibronectin)
4326,33,708.2727272727273,619.4848484848485,54.0,5,Unknown
4327,76,704.9078947368421,472.9342105263158,53.10526315789474,0,Some T cells (CD3)
4328,87,702.6321839080459,388.0574712643678,53.609195402298845,0,Some T cells (CD3)
4329,123,702.0325203252032,743.1138211382114,54.03252032520325,7,Unknown
4330,49,701.0408163265306,634.7755102040817,54.0,1,Unknown
4331,195,699.9076923076923,356.9641025641026,53.774358974358975,7,Unknown
4332,240,699.7833333333333,769.8166666666667,54.15833333333333,1,Unknown
4333,234,699.0982905982906,539.3589743589744,54.64102564102564,2,Potentially fibroblasts (fibronectin)
4334,187,696.2085561497327,690.379679144385,53.155080213903744,1,Unknown
4335,49,693.8367346938776,675.204081632653,53.46938775510204,1,Unknown
4336,60,693.6166666666667,365.25,54.86666666666667,8,Unknown
4337,326,689.4969325153374,459.2147239263804,53.52147239263804,5,Unknown
4338,215,689.1674418604651,330.3302325581395,53.78604651162791,7,Unknown
4339,49,690.530612244898,425.4285714285714,54.0,4,Potentially fibroblasts (fibronectin)
4340,55,682.1272727272727,317.7454545454545,54.0,5,Unknown
4341,58,681.5,280.5,53.58620689655172,8,Unknown
4342,158,679.8417721518987,470.0696202531645,53.0632911392405,9,Potentially fibroblasts (fibronectin)
4343,22,677.2727272727273,454.04545454545456,54.0,8,Unknown
4344,188,676.1276595744681,346.68617021276594,53.85106382978723,8,Unknown
4345,124,675.9677419354839,325.8225806451613,54.33870967741936,7,Unknown
4346,58,674.7241379310345,392.1896551724138,54.58620689655172,5,Unknown
4347,250,672.456,717.376,52.856,0,Some T cells (CD3)
4348,139,671.5539568345324,593.2086330935252,53.62589928057554,9,Potentially fibroblasts (fibronectin)
4349,182,671.6153846153846,555.1923076923077,52.92307692307692,9,Potentially fibroblasts (fibronectin)
4350,74,671.8378378378378,487.47297297297297,53.027027027027025,2,Potentially fibroblasts (fibronectin)
4351,68,665.8529411764706,619.4705882352941,54.64705882352941,16,Macrophages (CD68)
4352,103,666.3398058252427,375.1456310679612,53.786407766990294,1,Unknown
4353,30,663.3666666666667,356.3666666666667,54.0,0,Some T cells (CD3)
4354,169,662.603550295858,527.6508875739645,53.455621301775146,2,Potentially fibroblasts (fibronectin)
4355,131,658.6793893129772,522.2671755725191,53.63358778625954,2,Potentially fibroblasts (fibronectin)
4356,144,659.0347222222222,346.7291666666667,54.05555555555556,1,Unknown
4357,161,655.3478260869565,413.50931677018633,53.5776397515528,1,Unknown
4358,69,653.6376811594203,303.72463768115944,53.2463768115942,7,Unknown
4359,156,651.9358974358975,571.2628205128206,54.23076923076923,4,Potentially fibroblasts (fibronectin)
4360,99,648.2727272727273,640.0,53.97979797979798,9,Potentially fibroblasts (fibronectin)
4361,128,647.6640625,352.625,54.6875,1,Unknown
4362,131,648.0839694656488,777.0839694656488,52.7175572519084,7,Unknown
4363,202,644.6683168316831,533.1089108910891,53.20792079207921,4,Potentially fibroblasts (fibronectin)
4364,83,640.6867469879518,558.6385542168674,54.55421686746988,8,Unknown
4365,54,640.574074074074,432.0740740740741,54.0,4,Potentially fibroblasts (fibronectin)
4366,93,641.9139784946236,306.68817204301075,54.215053763440864,5,Unknown
4367,107,640.373831775701,619.1775700934579,54.2803738317757,4,Potentially fibroblasts (fibronectin)
4368,117,639.8547008547008,744.1025641025641,54.73504273504274,0,Some T cells (CD3)
4369,113,634.9557522123894,771.2566371681415,54.56637168141593,7,Unknown
4370,210,635.7523809523809,707.4761904761905,54.133333333333326,5,Unknown
4371,116,634.8275862068965,603.8103448275862,54.32758620689656,4,Potentially fibroblasts (fibronectin)
4372,119,635.0,530.0672268907563,54.38655462184874,4,Potentially fibroblasts (fibronectin)
4373,35,632.9428571428572,617.6571428571428,54.0,2,Potentially fibroblasts (fibronectin)
4374,193,631.7616580310881,469.6528497409327,54.26943005181347,2,Potentially fibroblasts (fibronectin)
4375,128,629.65625,713.8125,53.765625,5,Unknown
4376,177,626.54802259887,564.7005649717514,53.86440677966102,4,Potentially fibroblasts (fibronectin)
4377,112,625.0446428571429,464.75892857142856,53.714285714285715,2,Potentially fibroblasts (fibronectin)
4378,198,626.3737373737374,801.510101010101,54.91919191919192,1,Unknown
4379,304,625.546052631579,481.9703947368421,54.49342105263158,2,Potentially fibroblasts (fibronectin)
4380,96,624.4270833333334,711.8020833333334,54.41666666666666,5,Unknown
4381,241,625.5269709543569,501.17427385892114,52.232365145228215,4,Potentially fibroblasts (fibronectin)
4382,124,617.9193548387096,590.3709677419355,53.67741935483872,4,Potentially fibroblasts (fibronectin)
4383,186,616.9569892473119,563.483870967742,54.075268817204304,4,Potentially fibroblasts (fibronectin)
4384,229,614.882096069869,434.5327510917031,52.58515283842794,9,Potentially fibroblasts (fibronectin)
4385,91,614.7252747252747,335.3626373626374,53.16483516483517,0,Some T cells (CD3)
4386,24,611.9583333333334,577.0,54.0,8,Unknown
4387,152,612.5328947368421,488.453947368421,53.565789473684205,4,Potentially fibroblasts (fibronectin)
4388,44,609.9318181818181,337.70454545454544,53.5,0,Some T cells (CD3)
4389,60,610.3166666666667,720.3333333333334,53.633333333333326,0,Some T cells (CD3)
4390,63,610.6349206349206,329.7936507936508,53.11111111111112,0,Some T cells (CD3)
4391,26,609.0,324.6923076923077,54.0,0,Some T cells (CD3)
4392,154,608.974025974026,456.8636363636364,53.5974025974026,9,Potentially fibroblasts (fibronectin)
4393,162,605.2654320987655,550.9814814814815,54.74074074074074,4,Potentially fibroblasts (fibronectin)
